CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,State,WaDEURLAddress
,DETAIL,ALLOCATION,11070103,OWRB,1973,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1973,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1973,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1973,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1973,8,36,
,DETAIL,ALLOCATION,11040001,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1973,9,36,
,DETAIL,ALLOCATION,11130102,OWRB,1974,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1974,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1974,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1974,1,36,
,DETAIL,ALLOCATION,11140105,OWRB,1974,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1974,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1974,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1974,10,36,
,DETAIL,ALLOCATION,11120202,OWRB,1974,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1974,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1974,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1974,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1974,11,36,
,DETAIL,ALLOCATION,,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1974,12,36,
,DETAIL,ALLOCATION,11090201,OWRB,1974,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1974,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1974,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1974,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1974,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1974,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1974,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1974,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1974,2,36,
,DETAIL,ALLOCATION,,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1974,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1974,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1974,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1974,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1974,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1974,4,36,
,DETAIL,ALLOCATION,11070206,OWRB,1974,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1974,5,36,
,DETAIL,ALLOCATION,11090204,OWRB,1974,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1974,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1974,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1974,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1974,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1974,6,36,
,DETAIL,ALLOCATION,11130201,OWRB,1974,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1974,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1974,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1974,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1974,7,36,
,DETAIL,ALLOCATION,11070103,OWRB,1974,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1974,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1974,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1974,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1974,8,36,
,DETAIL,ALLOCATION,11040001,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1974,9,36,
,DETAIL,ALLOCATION,11130102,OWRB,1975,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1975,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1975,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1975,1,36,
,DETAIL,ALLOCATION,11140105,OWRB,1975,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1975,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1975,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1975,10,36,
,DETAIL,ALLOCATION,11120202,OWRB,1975,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1975,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1975,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1975,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1975,11,36,
,DETAIL,ALLOCATION,,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1975,12,36,
,DETAIL,ALLOCATION,11090201,OWRB,1975,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1975,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1975,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1975,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1975,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1975,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1975,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1975,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1975,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1975,2,36,
,DETAIL,ALLOCATION,,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1975,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1975,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1975,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1975,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1975,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1975,4,36,
,DETAIL,ALLOCATION,11070206,OWRB,1975,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1975,5,36,
,DETAIL,ALLOCATION,11090204,OWRB,1975,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1975,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1975,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1975,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1975,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1975,6,36,
,DETAIL,ALLOCATION,11130201,OWRB,1975,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1975,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1975,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1975,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1975,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1975,7,36,
,DETAIL,ALLOCATION,11070103,OWRB,1975,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1975,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1975,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1975,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1975,8,36,
,DETAIL,ALLOCATION,11040001,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1975,9,36,
,DETAIL,ALLOCATION,11130102,OWRB,1976,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1976,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1976,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1976,1,36,
,DETAIL,ALLOCATION,11130303,OWRB,1976,1,36,
,DETAIL,ALLOCATION,11140105,OWRB,1976,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1976,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1976,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1976,10,36,
,DETAIL,ALLOCATION,11120202,OWRB,1976,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1976,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1976,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1976,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1976,11,36,
,DETAIL,ALLOCATION,,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1976,12,36,
,DETAIL,ALLOCATION,11090201,OWRB,1976,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1976,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1976,13,36,
,DETAIL,ALLOCATION,11100203,OWRB,1976,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1976,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1976,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1976,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1976,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1976,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1976,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1976,2,36,
,DETAIL,ALLOCATION,,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1976,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1976,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1976,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1976,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1976,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1976,4,36,
,DETAIL,ALLOCATION,11070206,OWRB,1976,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1976,5,36,
,DETAIL,ALLOCATION,11090204,OWRB,1976,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1976,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1976,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1976,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1976,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1976,6,36,
,DETAIL,ALLOCATION,11130201,OWRB,1976,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1976,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1976,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1976,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1976,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1976,7,36,
,DETAIL,ALLOCATION,11070103,OWRB,1976,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1976,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1976,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1976,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1976,8,36,
,DETAIL,ALLOCATION,11040001,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1976,9,36,
,DETAIL,ALLOCATION,11130102,OWRB,1977,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1977,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1977,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1977,1,36,
,DETAIL,ALLOCATION,11130303,OWRB,1977,1,36,
,DETAIL,ALLOCATION,11140105,OWRB,1977,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1977,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1977,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1977,10,36,
,DETAIL,ALLOCATION,11120202,OWRB,1977,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1977,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1977,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1977,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1977,11,36,
,DETAIL,ALLOCATION,,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1977,12,36,
,DETAIL,ALLOCATION,11090201,OWRB,1977,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1977,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1977,13,36,
,DETAIL,ALLOCATION,11100203,OWRB,1977,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1977,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1977,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1977,2,36,
,DETAIL,ALLOCATION,11130303,OWRB,1977,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1977,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1977,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1977,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1977,2,36,
,DETAIL,ALLOCATION,,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11060002,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1977,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1977,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1977,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1977,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1977,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1977,4,36,
,DETAIL,ALLOCATION,11070206,OWRB,1977,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1977,5,36,
,DETAIL,ALLOCATION,11110102,OWRB,1977,5,36,
,DETAIL,ALLOCATION,11090204,OWRB,1977,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1977,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1977,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1977,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1977,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1977,6,36,
,DETAIL,ALLOCATION,11130201,OWRB,1977,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1977,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1977,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1977,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1977,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1977,7,36,
,DETAIL,ALLOCATION,11070103,OWRB,1977,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1977,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1977,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1977,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1977,8,36,
,DETAIL,ALLOCATION,11040001,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11140104,OWRB,1977,9,36,
,DETAIL,ALLOCATION,11120303,OWRB,1978,1,36,
,DETAIL,ALLOCATION,11130102,OWRB,1978,1,36,
,DETAIL,ALLOCATION,11130202,OWRB,1978,1,36,
,DETAIL,ALLOCATION,11130203,OWRB,1978,1,36,
,DETAIL,ALLOCATION,11130208,OWRB,1978,1,36,
,DETAIL,ALLOCATION,11130303,OWRB,1978,1,36,
,DETAIL,ALLOCATION,11140105,OWRB,1978,10,36,
,DETAIL,ALLOCATION,11140106,OWRB,1978,10,36,
,DETAIL,ALLOCATION,11140107,OWRB,1978,10,36,
,DETAIL,ALLOCATION,11140108,OWRB,1978,10,36,
,DETAIL,ALLOCATION,11120202,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11120302,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11120303,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11120304,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11130101,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11130102,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11130203,OWRB,1978,11,36,
,DETAIL,ALLOCATION,11130301,OWRB,1978,11,36,
,DETAIL,ALLOCATION,,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11050002,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11050003,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11060001,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11060002,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11060003,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11060004,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11060005,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11060006,OWRB,1978,12,36,
,DETAIL,ALLOCATION,11090201,OWRB,1978,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1978,13,36,
,DETAIL,ALLOCATION,11090203,OWRB,1978,13,36,
,DETAIL,ALLOCATION,11100203,OWRB,1978,13,36,
,DETAIL,ALLOCATION,11130301,OWRB,1978,13,36,
,DETAIL,ALLOCATION,11130302,OWRB,1978,13,36,
,DETAIL,ALLOCATION,11090202,OWRB,1978,2,36,
,DETAIL,ALLOCATION,11130303,OWRB,1978,2,36,
,DETAIL,ALLOCATION,11140101,OWRB,1978,2,36,
,DETAIL,ALLOCATION,11140102,OWRB,1978,2,36,
,DETAIL,ALLOCATION,11140103,OWRB,1978,2,36,
,DETAIL,ALLOCATION,11140104,OWRB,1978,2,36,
,DETAIL,ALLOCATION,,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11050001,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11050002,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11060002,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11060004,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11090202,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11090203,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11100301,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11100302,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11100303,OWRB,1978,3,36,
,DETAIL,ALLOCATION,11040001,OWRB,1978,4,36,
,DETAIL,ALLOCATION,11090202,OWRB,1978,4,36,
,DETAIL,ALLOCATION,11090204,OWRB,1978,4,36,
,DETAIL,ALLOCATION,11100302,OWRB,1978,4,36,
,DETAIL,ALLOCATION,11100303,OWRB,1978,4,36,
,DETAIL,ALLOCATION,11070206,OWRB,1978,5,36,
,DETAIL,ALLOCATION,11070209,OWRB,1978,5,36,
,DETAIL,ALLOCATION,11110102,OWRB,1978,5,36,
,DETAIL,ALLOCATION,11090204,OWRB,1978,6,36,
,DETAIL,ALLOCATION,11100201,OWRB,1978,6,36,
,DETAIL,ALLOCATION,11110102,OWRB,1978,6,36,
,DETAIL,ALLOCATION,11110103,OWRB,1978,6,36,
,DETAIL,ALLOCATION,11110104,OWRB,1978,6,36,
,DETAIL,ALLOCATION,11110105,OWRB,1978,6,36,
,DETAIL,ALLOCATION,11090202,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11130201,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11130208,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11130210,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11130302,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11130303,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11130304,OWRB,1978,7,36,
,DETAIL,ALLOCATION,11070103,OWRB,1978,8,36,
,DETAIL,ALLOCATION,11070105,OWRB,1978,8,36,
,DETAIL,ALLOCATION,11070106,OWRB,1978,8,36,
,DETAIL,ALLOCATION,11070107,OWRB,1978,8,36,
,DETAIL,ALLOCATION,11110101,OWRB,1978,8,36,
,DETAIL,ALLOCATION,,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11040001,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11040002,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11040006,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11040008,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11050001,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11070107,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11090201,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11090203,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100101,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100102,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100103,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100104,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100201,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100203,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100301,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11100303,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11140104,OWRB,1978,9,36,
,DETAIL,ALLOCATION,11120303,OWRB,1979,1,36,
