CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
16039,DETAIL,DIVERSION,170501130504,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130505,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130506,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130507,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130508,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130601,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130602,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130604,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130605,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130606,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130701,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130702,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130703,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130801,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130802,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130803,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130804,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130805,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130901,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130902,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501130903,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131001,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131002,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131003,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131101,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131102,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131103,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131104,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131105,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501131106,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501140201,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501140204,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501140501,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501140506,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501140802,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140301,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140302,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140303,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140408,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140701,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220201,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220903,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501120105,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501140507,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501140701,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501140702,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501140703,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501140704,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150102,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150103,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150104,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150204,IDWR,2016,63,Boise River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501120104,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501120202,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501140102,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200201,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200204,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200206,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200301,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200304,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200305,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200306,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200403,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200505,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200602,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200603,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501200604,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210202,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210402,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501210403,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220101,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220102,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220103,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220104,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220105,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220106,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220107,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220201,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220202,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220501,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220502,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220503,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220602,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220604,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220903,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220904,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501220905,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501230205,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501230604,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16015,DETAIL,DIVERSION,170501230605,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501220904,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140701,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501140702,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501200306,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220103,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220301,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220402,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220403,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220501,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220502,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220503,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220601,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220602,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220603,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220604,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220605,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220701,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220702,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220704,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220901,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220902,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220903,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220904,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501220905,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501230400,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501230602,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501230605,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16045,DETAIL,DIVERSION,170501240901,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501120201,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501140702,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150103,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150104,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501150204,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220105,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220107,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220701,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220702,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220703,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220704,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220705,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220706,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220801,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220803,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220804,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220805,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220806,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220902,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220903,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220904,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501220905,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501230106,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501230204,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16075,DETAIL,DIVERSION,170501230205,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501140401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200301,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200306,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200402,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200403,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200501,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501200502,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210101,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210102,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210201,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210202,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501210401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220104,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220106,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220501,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220503,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501220904,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230101,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230102,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230103,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230104,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230105,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230106,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230201,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230202,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230203,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230204,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230205,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230206,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230207,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230208,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230301,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230302,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230303,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230304,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230305,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230306,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230400,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230501,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230502,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230503,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230504,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230505,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230506,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230507,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230601,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230602,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230603,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230604,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501230605,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170501240401,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16085,DETAIL,DIVERSION,170602090602,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220107,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220202,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220402,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220403,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220701,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220703,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220801,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220802,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220803,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220804,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220805,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501220903,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16087,DETAIL,DIVERSION,170501240901,IDWR,2016,65,Payette River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501220302,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501230400,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240101,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240102,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240103,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240201,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240202,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240203,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240204,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240205,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240301,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240302,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240303,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240401,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240402,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240403,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240404,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
16003,DETAIL,DIVERSION,170501240501,IDWR,2016,67,Weiser River,56,http://www.westernstateswater.org/Idaho
